2021-11-11 20:02:40 - main_link_prediction.py[line:212] - INFO: - 1980585
2021-11-11 20:02:55 - main_link_prediction.py[line:212] - INFO: - 1983651
2021-11-11 20:03:10 - main_link_prediction.py[line:212] - INFO: - 1985065
2021-11-11 20:03:26 - main_link_prediction.py[line:212] - INFO: - 1984979
2021-11-11 20:03:41 - main_link_prediction.py[line:212] - INFO: - 1982219
2021-11-11 20:03:56 - main_link_prediction.py[line:212] - INFO: - 1983070
2021-11-11 20:04:11 - main_link_prediction.py[line:212] - INFO: - 1982536
2021-11-11 20:04:26 - main_link_prediction.py[line:212] - INFO: - 1983344
2021-11-11 20:04:42 - main_link_prediction.py[line:212] - INFO: - 1981582
2021-11-11 20:04:53 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00060 | Loss 54.0012 | F1 0.3337 0.2502 0.5006 | Speed (samples/sec) 6536.1101|19608.3302 | Load 4.1434| train 11.1601 | GPU 2502.5 MB
2021-11-11 20:04:57 - main_link_prediction.py[line:212] - INFO: - 1979894
2021-11-11 20:05:13 - main_link_prediction.py[line:212] - INFO: - 1981349
2021-11-11 20:05:28 - main_link_prediction.py[line:212] - INFO: - 1980235
2021-11-11 20:05:44 - main_link_prediction.py[line:212] - INFO: - 1983877
2021-11-11 20:05:59 - main_link_prediction.py[line:212] - INFO: - 1982502
2021-11-11 20:06:14 - main_link_prediction.py[line:212] - INFO: - 1982713
2021-11-11 20:06:30 - main_link_prediction.py[line:212] - INFO: - 1981054
2021-11-11 20:06:45 - main_link_prediction.py[line:212] - INFO: - 1983299
2021-11-11 20:07:00 - main_link_prediction.py[line:212] - INFO: - 1984532
2021-11-11 20:07:15 - main_link_prediction.py[line:212] - INFO: - 1982288
2021-11-11 20:07:31 - main_link_prediction.py[line:212] - INFO: - 1982199
2021-11-11 20:07:46 - main_link_prediction.py[line:212] - INFO: - 1982812
2021-11-11 20:08:02 - main_link_prediction.py[line:212] - INFO: - 1979863
2021-11-11 20:08:17 - main_link_prediction.py[line:212] - INFO: - 1981431
2021-11-11 20:08:32 - main_link_prediction.py[line:212] - INFO: - 1982650
2021-11-11 20:08:47 - main_link_prediction.py[line:212] - INFO: - 1983064
2021-11-11 20:09:03 - main_link_prediction.py[line:212] - INFO: - 1983144
2021-11-11 20:09:18 - main_link_prediction.py[line:212] - INFO: - 1980539
2021-11-11 20:09:33 - main_link_prediction.py[line:212] - INFO: - 1984496
2021-11-11 20:09:48 - main_link_prediction.py[line:212] - INFO: - 1978735
2021-11-11 20:10:00 - main_link_prediction.py[line:294] - INFO: - Epoch 00000 | Step 00080 | Loss 52.5628 | F1 0.3339 0.2504 0.5011 | Speed (samples/sec) 6534.7625|19604.2874 | Load 4.1339| train 11.1732 | GPU 2509.9 MB
2021-11-11 20:10:04 - main_link_prediction.py[line:212] - INFO: - 1981531
2021-11-11 20:10:19 - main_link_prediction.py[line:212] - INFO: - 1982534
2021-11-11 20:10:34 - main_link_prediction.py[line:212] - INFO: - 1980593
2021-11-11 20:10:50 - main_link_prediction.py[line:212] - INFO: - 1982404
2021-11-11 20:11:05 - main_link_prediction.py[line:212] - INFO: - 1980284
2021-11-11 20:11:20 - main_link_prediction.py[line:212] - INFO: - 1982613
2021-11-11 20:11:36 - main_link_prediction.py[line:212] - INFO: - 1981823
2021-11-11 20:11:51 - main_link_prediction.py[line:212] - INFO: - 1982616
2021-11-11 20:12:06 - main_link_prediction.py[line:212] - INFO: - 1981107
2021-11-11 20:12:21 - main_link_prediction.py[line:212] - INFO: - 1983967
2021-11-11 20:12:37 - main_link_prediction.py[line:212] - INFO: - 1982242
2021-11-11 20:12:52 - main_link_prediction.py[line:212] - INFO: - 1981036
2021-11-11 20:13:07 - main_link_prediction.py[line:212] - INFO: - 1982229
2021-11-11 20:13:22 - main_link_prediction.py[line:212] - INFO: - 1978586
2021-11-11 20:13:38 - main_link_prediction.py[line:212] - INFO: - 1982462
2021-11-11 20:13:53 - main_link_prediction.py[line:212] - INFO: - 1982530
2021-11-11 20:14:08 - main_link_prediction.py[line:212] - INFO: - 1984022
2021-11-11 20:14:24 - main_link_prediction.py[line:212] - INFO: - 1983442
2021-11-11 20:14:39 - main_link_prediction.py[line:212] - INFO: - 1981578
2021-11-11 20:14:54 - main_link_prediction.py[line:212] - INFO: - 1981818
